[JUNCTIONS]
;;Name           Elevation  MaxDepth   InitDepth  SurDepth   Aponded   
;;-------------- ---------- ---------- ---------- ---------- ----------
RC25250A         659.06     40         0          0          0         
RC25255          721.36     40         0          0          0         
RC25255A         663.76     40         0          0          0         
RC25415          656.21     40         0          0          0         
RC25415A         648.26     40         0          0          0         
RC25420          671.06     40         0          0          0         
RC25420A         653.66     40         0          0          0         
RC25510          705.06     40         0          0          0         
RC25510A         669.83     40         0          0          0         
RC25530          708.27     40         0          0          0         
RC25530A         671.7      40         0          0          0         
RC25555          700.11     40         0          0          0         
RC25555A         683.16     40         0          0          0         
RC25615          688.31     40         0          0          0         
RC25615A         654.56     40         0          0          0         
RC25710          673.21     40         0          0          0         
RC25710A         646.06     40         0          0          0         
RC25729          702.66     40         0          0          0         
RC25729A         629.76     40         0          0          0         
RC25731          685.81     40         0          0          0         
RC25731A         672.76     40         0          0          0         
RC25802          668.06     40         0          0          0         
RC25802A         649.76     40         0          0          0         
RC267104         690.31     40         0          0          0         
RC267104A        681.5      40         0          0          0         
RC267114         695.63     40         0          0          0         
RC267114A        688.01     40         0          0          0         
RC267122         704.04     40         0          0          0         
RC267122A        694.87     40         0          0          0         
RC267130         709.62     40         0          0          0         
RC267130A        702.7      40         0          0          0         
RC267204         690.24     40         0          0          0         
RC267204A        690.1      40         0          0          0         
RC267210         695.84     40         0          0          0         
RC267210A        687.78     40         0          0          0         
RC267218         703.1      40         0          0          0         
RC267218A        694.43     40         0          0          0         
RC267228         710.25     40         0          0          0         
RC267228A        703.57     40         0          0          0         
RC267304         686.78     40         0          0          0         
RC267304A        678.58     40         0          0          0         
RC267312         693.01     40         0          0          0         
RC267312A        686.04     40         0          0          0         
RC267320         703.28     40         0          0          0         
RC267320A        693.42     40         0          0          0         
RC267328         709.01     40         0          0          0         
RC267328A        701.13     40         0          0          0         
RC267404         688.39     40         0          0          0         
RC267404A        679.85     40         0          0          0         
RC267412         695.99     40         0          0          0         
RC267412A        687.52     40         0          0          0         
RC267420         706.82     40         0          0          0         
RC267420A        693.76     40         0          0          0         
RC268104         691.11     40         0          0          0         
RC268104A        679.71     40         0          0          0         
RC268112         697.34     40         0          0          0         
RC268112A        685.61     40         0          0          0         
RC268122         703.45     40         0          0          0         
RC268122A        693.71     40         0          0          0         
RC268202         687.96     40         0          0          0         
RC268202A        678.22     40         0          0          0         
RC268208         692.6      40         0          0          0         
RC268208A        683.12     40         0          0          0         
RC268216         700.14     40         0          0          0         
RC268216A        690.63     40         0          0          0         
RC268224         705.45     40         0          0          0         
RC268224A        698.45     40         0          0          0         
RC268304         690.8      40         0          0          0         
RC268304A        680.16     40         0          0          0         
RC268310         694.69     40         0          0          0         
RC268310A        684.75     40         0          0          0         
RC268318         704.33     40         0          0          0         
RC268318A        691.63     40         0          0          0         
RC268326         707.66     40         0          0          0         
RC268326A        699.75     40         0          0          0         
RC26868          695.83     40         0          0          0         
RC26868A         687.9      40         0          0          0         
RC268702         687.31     40         0          0          0         
RC268702A        677.49     40         0          0          0         
RC268712         697.16     40         0          0          0         
RC268712A        683.88     40         0          0          0         
RC268722         701.9      40         0          0          0         
RC268722A        692.89     40         0          0          0         
RC269002         687.5      40         0          0          0         
RC269002A        677.58     40         0          0          0         
RC269010         699.69     40         0          0          0         
RC269010A        683.74     40         0          0          0         
RC269020         700.78     40         0          0          0         
RC269020A        691.05     40         0          0          0         
RC27001          655.16     40         0          0          0         
RC27001A         633.26     40         0          0          0         
RC27003          737.46     40         0          0          0         
RC27003A         674.76     40         0          0          0         
RC27004          683.81     40         0          0          0         
RC27004A         643.76     40         0          0          0         
RC27031          793.96     40         0          0          0         
RC27031A         672.76     40         0          0          0         
RC27041          767.74     40         0          0          0         
RC27041A         662.29     40         0          0          0         
RC27046          705.36     40         0          0          0         
RC27046A         662.16     40         0          0          0         
RC277851         678.73     40         0          0          0         
RC277851A        673.3      40         0          0          0         
RC277852         681.02     40         0          0          0         
RC277852A        673.73     40         0          0          0         
RC277853         679.6      40         0          0          0         
RC277853A        674.33     40         0          0          0         
RC277854         682.24     40         0          0          0         
RC277854A        674.58     40         0          0          0         
RC277855         681.19     40         0          0          0         
RC277855A        674.78     40         0          0          0         
RC277856         682.15     40         0          0          0         
RC277856A        674.91     40         0          0          0         
RC277860         681.89     40         0          0          0         
RC277860A        675.87     40         0          0          0         
RC277861         682.51     40         0          0          0         
RC277861A        676.02     40         0          0          0         
RC277862         682.65     40         0          0          0         
RC277862A        676.36     40         0          0          0         
RC277870         587.56     40         0          0          0         
RC277870A        579.76     40         0          0          0         
RC277872         595.06     40         0          0          0         
RC277872A        579.76     40         0          0          0         
RC277874         595.06     40         0          0          0         
RC277874A        579.76     40         0          0          0         
RC277876         589.1      40         0          0          0         
RC277876A        579.76     40         0          0          0         
RC277878         589.1      40         0          0          0         
RC277878A        579.76     40         0          0          0         
RC31601          724.04     40         0          0          0         
RC3160120        720.23     40         0          0          0         
RC3160121        737.4      40         0          0          0         
RC3160123        729.14     40         0          0          0         
RC3160145        774.02     40         0          0          0         
RC3160160        801.14     40         0          0          0         
RC3160161        783.73     40         0          0          0         
RC3160170        749.96     40         0          0          0         
RC3160175        738.23     40         0          0          0         
RC3160180        732.94     40         0          0          0         
RC31605          709.35     40         0          0          0         
RC3160500        721.29     40         0          0          0         
RC3160520        722.17     40         0          0          0         
RC3160530        720.64     40         0          0          0         
RC3160540        719.48     40         0          0          0         
RC3160555        737.33     40         0          0          0         
RC3160570        756.13     40         0          0          0         
RC31609          706.6      40         0          0          0         
RC3160900        721.9      40         0          0          0         
RC3160910        717.76     40         0          0          0         
RC31613          713.52     40         0          0          0         
;revised by ASI 3/09
RC3161300        737.4      40         0          0          0         
RC3161330        723.1      40         0          0          0         
RC3161360        767.3      40         0          0          0         
RC3161370        760.44     40         0          0          0         
RC3161380        796.74     40         0          0          0         
RC3161385        746.35     40         0          0          0         
RC3161420        721.76     40         0          0          0         
RC3161430        739.44     40         0          0          0         
RC3161460        762.4      40         0          0          0         
;revised by ASI 3/09
RC3161710        710.87     40         0          0          0         
;revised by ASI 3/09
RC3161716        735.32     40         0          0          0         
RC3161722        764.35     40         0          0          0         
RC3161726        743.31     40         0          0          0         
RC3161781        796.12     40         0          0          0         
RC3161785        813.24     40         0          0          0         
RC3161791        865.39     40         0          0          0         
RC3161796        884.64     40         0          0          0         
RC31621          714.48     40         0          0          0         
RC316210         714.05     40         0          0          0         
RC3162110        722.95     40         0          0          0         
RC3162120        729.59     40         0          0          0         
;revised by ASI 3/09
RC3162135        727.22     40         0          0          0         
RC3162144        741.76     40         0          0          0         
RC3162155        741.05     40         0          0          0         
;revised by ASI 9/09
RC3162165        747.92     40         0          0          0         
;revised by ASI 3/09
RC3162180        726.23     40         0          0          0         
RC3162195        739.96     40         0          0          0         
RC3162205        753.86     40         0          0          0         
RC3162210        723.72     40         0          0          0         
RC3162230        724.39     40         0          0          0         
;revised by ASI 9/09
RC3162265        722.71     40         0          0          0         
RC31627          725.47     40         0          0          0         
RC3162700        725.71     40         0          0          0         
RC3162770        751.82     40         0          0          0         
RC31631          721.65     40         0          0          0         
RC3163100        736.86     40         0          0          0         
RC3163126        751.58     40         0          0          0         
RC3163140        740.21     40         0          0          0         
RC3163186        744.27     40         0          0          0         
RC3163200        753.03     40         0          0          0         
RC31635          731.19     40         0          0          0         
RC3163510        712.78     40         0          0          0         
RC3163520        720.1      40         0          0          0         
RC3163536        756.25     40         0          0          0         
RC3163550        760.75     40         0          0          0         
RC31639          673.9      40         0          0          0         
RC3163910        721.97     40         0          0          0         
RC31643          730.84     40         0          0          0         
RC3164600        783.42     40         0          0          0         
RC3164610        749.06     40         0          0          0         
RC3164630        763.01     40         0          0          0         
RC3164640        763.31     40         0          0          0         
RC3164660        764.67     40         0          0          0         
RC3164670        758.28     40         0          0          0         
RC3164690        759.45     40         0          0          0         
RC31647          667.13     40         0          0          0         
RC3164700        753.08     40         0          0          0         
RC31651          741.48     40         0          0          0         
RC31655          747.63     40         0          0          0         
RC316550         744.8      40         0          0          0         
RC3165510        765.87     40         0          0          0         
RC3165530        891.56     40         0          0          0         
RC3165540        771.96     40         0          0          0         
RC3165555        745.48     40         0          0          0         
RC3165560        749.97     40         0          0          0         
RC3165570        742.37     40         0          0          0         
RC3165590        765.34     40         0          0          0         
RC3165600        768.04     40         0          0          0         
RC3165610        804.28     40         0          0          0         
RC3165630        748        40         0          0          0         
RC3165640        748.26     40         0          0          0         
RC31663          709.22     40         0          0          0         
RC3166300        723.52     40         0          0          0         
RC3166310        735.72     40         0          0          0         
RC3166330        735.32     40         0          0          0         
RC3166350        737.24     40         0          0          0         
RC32115          714.07     40         0          0          0         
RC32140          735.1      40         0          0          0         
;revised by ASI 3/09
RC3214500        788.15     40         0          0          0         
RC32160          826.72     40         0          0          0         
RC32730          759.81     40         0          0          0         
RC367104         734.37     40         0          0          0         
RC367114         733.72     40         0          0          0         
RC367122         749.86     40         0          0          0         
RC367130         744.24     40         0          0          0         
RC367204         735.96     40         0          0          0         
RC367210         736.17     40         0          0          0         
RC367218         746.45     40         0          0          0         
RC367228         743.62     40         0          0          0         
RC367304         727.76     40         0          0          0         
RC367312         727.86     40         0          0          0         
RC367320         752.05     40         0          0          0         
RC367328         748.42     40         0          0          0         
RC367404         731.05     40         0          0          0         
RC367412         738.33     40         0          0          0         
RC367420         772.1      40         0          0          0         
RC368104         748.1      40         0          0          0         
RC368112         756.01     40         0          0          0         
RC368122         752.17     40         0          0          0         
RC368202         736.64     40         0          0          0         
RC368208         740.01     40         0          0          0         
RC368216         747.7      40         0          0          0         
RC368224         740.42     40         0          0          0         
RC368304         744        40         0          0          0         
RC368310         744.39     40         0          0          0         
RC368318         767.82     40         0          0          0         
RC368326         747.18     40         0          0          0         
;added per database 9/15/09
RC36868          735.47     40         0          0          0         
RC368702         736.39     40         0          0          0         
RC368712         763.59     40         0          0          0         
RC368722         746.94     40         0          0          0         
RC369002         737.1      40         0          0          0         
RC369010         779.44     40         0          0          0         
RC369020         749.43     40         0          0          0         
;Carbon (B46) New Areas
RC377851         705.9      40         0          0          0         
RC377852         717.47     40         0          0          0         
RC377853         705.96     40         0          0          0         
RC377854         720.52     40         0          0          0         
RC377855         713.27     40         0          0          0         
RC377856         718.34     40         0          0          0         
RC377860         711.99     40         0          0          0         
RC377861         714.59     40         0          0          0         
RC377862         714.1      40         0          0          0         
RC377870         626.58     40         0          0          0         
RC377872         671.56     40         0          0          0         
RC377874         671.56     40         0          0          0         
RC377876         635.79     40         0          0          0         
RC377878         635.79     40         0          0          0         
RC600715         745.14     40         0          0          0         
RC600730         740.93     40         0          0          0         
RC601910         727.64     40         0          0          0         
RC601919         803.67     40         0          0          0         
RC601925         778.37     40         0          0          0         
RC601945         778.13     40         0          0          0         
RC602505         727.02     40         0          0          0         
RC603110         730.09     40         0          0          0         
RC603115         777.19     40         0          0          0         
RC603150         737.85     40         0          0          0         
RC603155         731.79     40         0          0          0         
RC603160         728.44     40         0          0          0         
RC603175         729.37     40         0          0          0         
RC603180         719.67     40         0          0          0         
RC603185         746.77     40         0          0          0         
RC605115         728.07     40         0          0          0         
RC605130         720.46     40         0          0          0         
RC605140         744.64     40         0          0          0         
RC605515         733.37     40         0          0          0         
RC605530         750.79     40         0          0          0         
RC605545         710.65     40         0          0          0         
RC605905         719.66     40         0          0          0         
RC606705         731.5      40         0          0          0         
RC606715         683.75     40         0          0          0         
RC606730         725.94     40         0          0          0         
RC606745         728.48     40         0          0          0         
RC606750         717.14     40         0          0          0         
RC606765         719.34     40         0          0          0         
RC606770         734.2      40         0          0          0         
RC606785         731.27     40         0          0          0         
RC607110         736.58     40         0          0          0         
RC607130         766.28     40         0          0          0         
RC607510         775.42     40         0          0          0         
RC607530         765.43     40         0          0          0         
RC608110         791.23     40         0          0          0         
RC608135         748.63     40         0          0          0         
RC608520         761.12     40         0          0          0         
RC608540         790.07     40         0          0          0         
;updated area 9/15/09
RC608920         774.67     40         0          0          0         
RC608925         739.84     40         0          0          0         
RC608945         747.74     40         0          0          0         
RC700515         727.15     40         0          0          0         
RC700525         727.88     40         0          0          0         
RC700715         677.52     40         0          0          0         
RC700715A        664        40         0          0          0         
RC700730         680.43     40         0          0          0         
RC700730A        668.33     40         0          0          0         
RC701910         682.59     40         0          0          0         
RC701910A        673.58     40         0          0          0         
RC701919         696.31     40         0          0          0         
RC701919A        674.84     40         0          0          0         
RC701925         694.04     40         0          0          0         
RC701925A        677.17     40         0          0          0         
RC701945         695.09     40         0          0          0         
RC701945A        678.48     40         0          0          0         
RC702505         673.73     40         0          0          0         
RC702505A        663.07     40         0          0          0         
RC703110         685.56     40         0          0          0         
RC703110A        676.66     40         0          0          0         
RC703115         693.77     40         0          0          0         
RC703115A        677.09     40         0          0          0         
RC703150         685.31     40         0          0          0         
RC703150A        674.8      40         0          0          0         
RC703155         685.84     40         0          0          0         
RC703155A        676.65     40         0          0          0         
RC703160         685.66     40         0          0          0         
RC703160A        677.1      40         0          0          0         
RC703175         684.22     40         0          0          0         
RC703175A        675.19     40         0          0          0         
RC703180         683.98     40         0          0          0         
RC703180A        676.84     40         0          0          0         
RC703185         689.2      40         0          0          0         
RC703185A        677.69     40         0          0          0         
RC705115         683.51     40         0          0          0         
RC705115A        674.6      40         0          0          0         
RC705130         683.44     40         0          0          0         
RC705130A        676.04     40         0          0          0         
RC705140         688.44     40         0          0          0         
RC705140A        677.2      40         0          0          0         
RC705515         684.95     40         0          0          0         
RC705515A        675.27     40         0          0          0         
RC705530         691.7      40         0          0          0         
RC705530A        679.88     40         0          0          0         
RC705545         646.35     40         0          0          0         
RC705545A        633.49     40         0          0          0         
RC705905         683.66     40         0          0          0         
RC705905A        676.46     40         0          0          0         
RC706705         683.14     40         0          0          0         
RC706705A        673.46     40         0          0          0         
RC706715         634.17     40         0          0          0         
RC706715A        624.25     40         0          0          0         
RC706730         685.02     40         0          0          0         
RC706730A        676.84     40         0          0          0         
RC706745         689.69     40         0          0          0         
RC706745A        681.93     40         0          0          0         
RC706750         682.59     40         0          0          0         
RC706750A        675.68     40         0          0          0         
RC706765         686.61     40         0          0          0         
RC706765A        680.06     40         0          0          0         
RC706770         686.08     40         0          0          0         
RC706770A        676.46     40         0          0          0         
RC706785         689.69     40         0          0          0         
RC706785A        681.37     40         0          0          0         
RC707110         686.21     40         0          0          0         
RC707110A        676.14     40         0          0          0         
RC707130         696.77     40         0          0          0         
RC707130A        682.86     40         0          0          0         
RC707510         690.7      40         0          0          0         
RC707510A        673.76     40         0          0          0         
RC707530         694.04     40         0          0          0         
RC707530A        679.76     40         0          0          0         
RC708110         696.88     40         0          0          0         
RC708110A        678.01     40         0          0          0         
RC708135         697.86     40         0          0          0         
RC708135A        687.7      40         0          0          0         
RC708520         695.88     40         0          0          0         
RC708520A        682.83     40         0          0          0         
RC708540         710.21     40         0          0          0         
RC708540A        694.23     40         0          0          0         
RC708920         695.35     40         0          0          0         
RC708920A        679.49     40         0          0          0         
RC708925         691.98     40         0          0          0         
RC708925A        682.41     40         0          0          0         
RC708945         701.35     40         0          0          0         
RC708945A        692.07     40         0          0          0         
RC800515         684.36     40         0          0          0         
RC800515A        675.8      40         0          0          0         
RC800525         684.71     40         0          0          0         
RC800525A        676.08     40         0          0          0
